cell_id,Parus cinereus,Parus cinereus [cinereus Group],Parus cinereus [minor Group],Parus cinereus commixtus,Parus cinereus amamiensis,Parus cinereus okinawae,Parus cinereus nigriloris
8430e21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e23ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e25ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e29ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e2bffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e31ffffffff,323.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e35ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e37ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e39ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e41ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e43ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e53ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e55ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e57ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e85ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e89ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e8dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ea3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ea7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ec1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ec3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ec5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ec7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ecbffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ee3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ee5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8430ee7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8430eebffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8430eedffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8430f31ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8430f33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431089ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431135ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843113dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431193ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84311b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843142dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843144bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8431461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843155bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8431565ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8431597ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84315b7ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8431613ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843161bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431633ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8431649ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84316c1ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
84316c5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84316c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84316c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84316cdffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84316ddffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84316e1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84316e5ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
84316e7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84316e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84316ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843170dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8431767ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8431819ffffffff,67.0,0.0,4.0,0.0,0.0,0.0,0.0
843181bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8431825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431827ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8431851ffffffff,254.0,0.0,48.0,0.0,0.0,0.0,0.0
8431853ffffffff,210.0,0.0,20.0,0.0,0.0,0.0,0.0
8431855ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8431857ffffffff,100.0,0.0,4.0,0.0,0.0,0.0,0.0
8431859ffffffff,53.0,0.0,2.0,0.0,0.0,0.0,0.0
843185bffffffff,382.0,0.0,20.0,0.0,0.0,0.0,0.0
8431889ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843188dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84318c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84318c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84318d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8431905ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8431909ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843190dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8431915ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8431921ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8431923ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8431925ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8431927ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843192bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843196bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8431997ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84319ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8431a33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431a37ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8431a85ffffffff,130.0,0.0,20.0,0.0,0.0,0.0,0.0
8431a87ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
8431aa1ffffffff,67.0,0.0,1.0,0.0,0.0,0.0,0.0
8431aa3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431aa5ffffffff,601.0,0.0,63.0,0.0,0.0,0.0,0.0
8431aa7ffffffff,32.0,0.0,5.0,0.0,0.0,0.0,0.0
8431aa9ffffffff,168.0,0.0,6.0,0.0,0.0,0.0,0.0
8431aabffffffff,60.0,0.0,4.0,0.0,0.0,0.0,0.0
8431aadffffffff,184.0,0.0,21.0,0.0,0.0,0.0,0.0
8431abdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8431ae1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8431ae3ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8431ae5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8431ae7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8431ae9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8431b41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c021ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c027ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843c029ffffffff,556.0,555.0,0.0,0.0,0.0,0.0,0.0
843c02dffffffff,361.0,361.0,0.0,0.0,0.0,0.0,0.0
843c031ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c063ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c065ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843c067ffffffff,73.0,73.0,0.0,0.0,0.0,0.0,0.0
843c069ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c06dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c099ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843c0a5ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843c0c3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
843c0d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c0d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843c139ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c141ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c153ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c155ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c159ffffffff,301.0,301.0,0.0,0.0,0.0,0.0,0.0
843c15bffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843c189ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c18bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c191ffffffff,35.0,35.0,0.0,0.0,0.0,0.0,0.0
843c193ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843c197ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843c199ffffffff,41.0,41.0,0.0,0.0,0.0,0.0,0.0
843c19bffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843c19dffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843c1a9ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843c1abffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c1b5ffffffff,80.0,80.0,0.0,0.0,0.0,0.0,0.0
843c1b9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c1bbffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843c1bdffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c1c1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c1c3ffffffff,170.0,170.0,0.0,0.0,0.0,0.0,0.0
843c1c7ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c1c9ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843c1d1ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843c1d3ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843c1d5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c1d7ffffffff,36.0,36.0,0.0,0.0,0.0,0.0,0.0
843c1e1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843c1e5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c1e9ffffffff,64.0,64.0,0.0,0.0,0.0,0.0,0.0
843c303ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843c305ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c307ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
843c311ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c315ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843c329ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c32bffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843c331ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843c333ffffffff,33.0,33.0,0.0,0.0,0.0,0.0,0.0
843c335ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
843c337ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843c33bffffffff,161.0,161.0,0.0,0.0,0.0,0.0,0.0
843c33dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c341ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c345ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c361ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843c363ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c367ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
843c369ffffffff,89.0,89.0,0.0,0.0,0.0,0.0,0.0
843c36bffffffff,37.0,37.0,0.0,0.0,0.0,0.0,0.0
843c421ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
843c427ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
843c431ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
843c433ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
843c519ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c51bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843c525ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c527ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c537ffffffff,18.0,17.0,0.0,0.0,0.0,0.0,0.0
843c541ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843c559ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c585ffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
843c587ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843c5a1ffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
843c5a9ffffffff,163.0,163.0,0.0,0.0,0.0,0.0,0.0
843c5abffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c5adffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
843c5c9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
843c5e3ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
843c5e5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c5e7ffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
843c683ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
843c687ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c69bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c6a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c6a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c6e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843c705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c721ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843c723ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843c727ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
843c731ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843c73dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843c823ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c839ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843c885ffffffff,74.0,74.0,0.0,0.0,0.0,0.0,0.0
843c899ffffffff,60.0,60.0,0.0,0.0,0.0,0.0,0.0
843c89bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843c8c1ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
843c8c7ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c8c9ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843c8d1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c8d7ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
843c8d9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c8dbffffffff,70.0,70.0,0.0,0.0,0.0,0.0,0.0
843c903ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c905ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843c907ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843c909ffffffff,129.0,129.0,0.0,0.0,0.0,0.0,0.0
843c929ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
843c92bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c92dffffffff,45.0,45.0,0.0,0.0,0.0,0.0,0.0
843c941ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843c943ffffffff,41.0,41.0,0.0,0.0,0.0,0.0,0.0
843c945ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843c947ffffffff,103.0,103.0,0.0,0.0,0.0,0.0,0.0
843c94bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c953ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c959ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c965ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843c967ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
843ca01ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843ca2dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843ca31ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843ca33ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843ca3bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843ca41ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843ca45ffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
843ca47ffffffff,47.0,47.0,0.0,0.0,0.0,0.0,0.0
843ca5bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843ca67ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843ca69ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843ca93ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cae5ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cb01ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cb13ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843cb15ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843cb19ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cb23ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843cb29ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cb35ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cb39ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843cb3bffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843cb45ffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843cb47ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843cb4dffffffff,55.0,55.0,0.0,0.0,0.0,0.0,0.0
843cb51ffffffff,38.0,38.0,0.0,0.0,0.0,0.0,0.0
843cb59ffffffff,102.0,102.0,0.0,0.0,0.0,0.0,0.0
843cb5bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cb5dffffffff,459.0,459.0,0.0,0.0,0.0,0.0,0.0
843cb65ffffffff,38.0,38.0,0.0,0.0,0.0,0.0,0.0
843cb6bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cb6dffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
843cc05ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cc07ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843cc09ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843cc0dffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843cc21ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843cc27ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843cc29ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843cc2bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843cc41ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cc43ffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
843cc45ffffffff,237.0,237.0,0.0,0.0,0.0,0.0,0.0
843cc47ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843cc4bffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
843cc55ffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
843cc59ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843cc5bffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
843cc5dffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
843cc61ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cc65ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cc67ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
843cc6bffffffff,96.0,96.0,0.0,0.0,0.0,0.0,0.0
843cc6dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cc97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccb7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
843ccc3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cd13ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
843cd1bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843cd4bffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
843cd53ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cd5bffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
843cd8bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843cdb1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843cdc5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cdcdffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cddbffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843cde9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843ce01ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
843ce03ffffffff,67.0,67.0,0.0,0.0,0.0,0.0,0.0
843ce09ffffffff,51.0,51.0,0.0,0.0,0.0,0.0,0.0
843ce0bffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
843ce11ffffffff,117.0,117.0,0.0,0.0,0.0,0.0,0.0
843ce13ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
843ce15ffffffff,1541.0,1541.0,0.0,0.0,0.0,0.0,0.0
843ce19ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
843ce1bffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
843ce1dffffffff,198.0,198.0,0.0,0.0,0.0,0.0,0.0
843ce29ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843ce2bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843ce2dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843ce37ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843ce3bffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
843ce41ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
843ce43ffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
843ce45ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
843ce47ffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
843ce49ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843ce4dffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
843ce55ffffffff,107.0,107.0,0.0,0.0,0.0,0.0,0.0
843ce57ffffffff,44.0,44.0,0.0,0.0,0.0,0.0,0.0
843ce5dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843ce63ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843ce81ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
843ce8bffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843ce8dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cec1ffffffff,369.0,369.0,0.0,0.0,0.0,0.0,0.0
843cec3ffffffff,229.0,229.0,0.0,0.0,0.0,0.0,0.0
843cec5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cec9ffffffff,115.0,115.0,0.0,0.0,0.0,0.0,0.0
843cecdffffffff,148.0,148.0,0.0,0.0,0.0,0.0,0.0
843ced1ffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
843ced3ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843ced5ffffffff,47.0,47.0,0.0,0.0,0.0,0.0,0.0
843ced9ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
843cedbffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843ceddffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
843cf05ffffffff,184.0,184.0,0.0,0.0,0.0,0.0,0.0
843cf0bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf0dffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
843cf11ffffffff,201.0,201.0,0.0,0.0,0.0,0.0,0.0
843cf13ffffffff,35.0,35.0,0.0,0.0,0.0,0.0,0.0
843cf17ffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
843cf1bffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
843cf21ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf25ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843cf27ffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
843cf29ffffffff,203.0,203.0,0.0,0.0,0.0,0.0,0.0
843cf2dffffffff,186.0,185.0,0.0,0.0,0.0,0.0,0.0
843cf33ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
843cf35ffffffff,83.0,83.0,0.0,0.0,0.0,0.0,0.0
843cf39ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
843cf3bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
843cf3dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf41ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
843cf43ffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
843cf47ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
843cf4bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf51ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf59ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
843cf5bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
