cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
83384efffffffff,22.0,1.0,0.0,0.0
83385dfffffffff,1.0,0.0,0.0,0.0
833862fffffffff,30.0,2.0,0.0,0.0
833863fffffffff,7.0,0.0,0.0,0.0
833865fffffffff,2.0,0.0,0.0,0.0
833868fffffffff,27.0,7.0,0.0,0.0
833869fffffffff,14.0,0.0,0.0,0.0
83386afffffffff,33.0,13.0,0.0,0.0
83386dfffffffff,11.0,0.0,0.0,0.0
83386efffffffff,65.0,2.0,0.0,0.0
833870fffffffff,2.0,0.0,0.0,0.0
833871fffffffff,2.0,0.0,0.0,0.0
833875fffffffff,6.0,1.0,0.0,0.0
833900fffffffff,1033.0,0.0,0.0,0.0
833901fffffffff,1835.0,0.0,0.0,0.0
833902fffffffff,857.0,0.0,0.0,0.0
833903fffffffff,1171.0,0.0,0.0,0.0
833904fffffffff,325.0,3.0,0.0,0.0
833905fffffffff,483.0,0.0,0.0,0.0
833906fffffffff,882.0,1.0,0.0,0.0
833908fffffffff,501.0,0.0,0.0,0.0
833909fffffffff,20.0,0.0,0.0,0.0
83390afffffffff,64.0,2.0,0.0,0.0
83390bfffffffff,8.0,0.0,0.0,0.0
83390cfffffffff,1674.0,0.0,0.0,0.0
83390dfffffffff,30.0,0.0,0.0,0.0
83390efffffffff,272.0,0.0,0.0,0.0
833910fffffffff,3188.0,19.0,0.0,0.0
833911fffffffff,5156.0,98.0,0.0,0.0
833915fffffffff,2903.0,12.0,0.0,0.0
833918fffffffff,875.0,30.0,0.0,0.0
833919fffffffff,1092.0,4.0,0.0,0.0
83391afffffffff,3801.0,139.0,0.0,0.0
83391bfffffffff,91.0,0.0,0.0,0.0
83391cfffffffff,1839.0,94.0,0.0,0.0
83391dfffffffff,166.0,0.0,0.0,0.0
83391efffffffff,4310.0,271.0,0.0,0.0
833920fffffffff,1389.0,0.0,0.0,0.0
833921fffffffff,8.0,0.0,0.0,0.0
833922fffffffff,2602.0,0.0,0.0,0.0
833923fffffffff,90.0,0.0,0.0,0.0
833924fffffffff,223.0,0.0,0.0,0.0
833925fffffffff,1534.0,0.0,0.0,0.0
833926fffffffff,5.0,0.0,0.0,0.0
833928fffffffff,74.0,0.0,0.0,0.0
833929fffffffff,187.0,0.0,0.0,0.0
83392afffffffff,600.0,0.0,0.0,0.0
83392bfffffffff,826.0,0.0,0.0,0.0
83392cfffffffff,93.0,0.0,0.0,0.0
83392dfffffffff,2926.0,42.0,0.0,0.0
83392efffffffff,460.0,11.0,0.0,0.0
833931fffffffff,1918.0,0.0,0.0,0.0
833933fffffffff,7396.0,60.0,0.0,0.0
833942fffffffff,123.0,0.0,0.0,0.0
833943fffffffff,1188.0,0.0,0.0,0.0
833944fffffffff,1824.0,0.0,0.0,0.0
833945fffffffff,541.0,0.0,0.0,0.0
833946fffffffff,1255.0,0.0,0.0,0.0
833949fffffffff,31.0,0.0,0.0,0.0
833950fffffffff,130.0,0.0,0.0,0.0
833951fffffffff,66.0,0.0,0.0,0.0
833954fffffffff,2615.0,0.0,0.0,0.0
833956fffffffff,2116.0,0.0,0.0,0.0
83395cfffffffff,280.0,0.0,0.0,0.0
833960fffffffff,98.0,5.0,0.0,0.0
833961fffffffff,32.0,0.0,0.0,0.0
833962fffffffff,4.0,0.0,0.0,0.0
833963fffffffff,144.0,18.0,0.0,0.0
833964fffffffff,21.0,0.0,0.0,0.0
833966fffffffff,22.0,0.0,0.0,0.0
833968fffffffff,321.0,38.0,0.0,0.0
833969fffffffff,40.0,0.0,0.0,0.0
83396cfffffffff,1850.0,93.0,0.0,0.0
83396dfffffffff,8.0,0.0,0.0,0.0
83396efffffffff,312.0,0.0,0.0,0.0
833970fffffffff,403.0,0.0,0.0,0.0
833971fffffffff,641.0,0.0,0.0,0.0
833972fffffffff,39.0,0.0,0.0,0.0
833973fffffffff,2295.0,0.0,0.0,0.0
833974fffffffff,561.0,0.0,0.0,0.0
833975fffffffff,210.0,0.0,0.0,0.0
833976fffffffff,176.0,0.0,0.0,0.0
833980fffffffff,78.0,6.0,0.0,0.0
833981fffffffff,20.0,2.0,0.0,0.0
833982fffffffff,285.0,51.0,0.0,0.0
833983fffffffff,35.0,10.0,0.0,0.0
833985fffffffff,72.0,12.0,0.0,0.0
833988fffffffff,35.0,0.0,0.0,0.0
833989fffffffff,17.0,0.0,0.0,0.0
83398afffffffff,13.0,3.0,0.0,0.0
83398cfffffffff,5.0,0.0,0.0,0.0
83398dfffffffff,8.0,1.0,0.0,0.0
83398efffffffff,163.0,27.0,0.0,0.0
833991fffffffff,335.0,53.0,0.0,0.0
833992fffffffff,20.0,7.0,0.0,0.0
833993fffffffff,13.0,1.0,0.0,0.0
83399cfffffffff,3.0,3.0,0.0,0.0
83399dfffffffff,12.0,3.0,0.0,0.0
8339a8fffffffff,213.0,57.0,0.0,0.0
8339a9fffffffff,285.0,25.0,0.0,0.0
8339aafffffffff,66.0,10.0,0.0,0.0
8339abfffffffff,135.0,106.0,0.0,0.0
833c02fffffffff,622.0,76.0,0.0,0.0
833c06fffffffff,42.0,0.0,0.0,0.0
833c0afffffffff,11.0,0.0,0.0,0.0
833c0bfffffffff,23.0,0.0,0.0,0.0
833c11fffffffff,23.0,0.0,0.0,0.0
833c13fffffffff,15.0,0.0,0.0,0.0
833c14fffffffff,5.0,0.0,0.0,0.0
833c15fffffffff,337.0,2.0,0.0,0.0
833c16fffffffff,10.0,0.0,0.0,0.0
833c18fffffffff,39.0,0.0,0.0,0.0
833c19fffffffff,527.0,0.0,0.0,0.0
833c1afffffffff,53.0,0.0,0.0,0.0
833c1bfffffffff,137.0,0.0,0.0,0.0
833c1cfffffffff,337.0,0.0,0.0,0.0
833c1dfffffffff,29.0,0.0,0.0,0.0
833c1efffffffff,6.0,0.0,0.0,0.0
833c30fffffffff,1.0,0.0,0.0,0.0
833c31fffffffff,4.0,0.0,0.0,0.0
833c32fffffffff,1.0,0.0,0.0,0.0
833c33fffffffff,257.0,0.0,0.0,0.0
833c36fffffffff,57.0,0.0,0.0,0.0
833c43fffffffff,2.0,0.0,0.0,0.0
833c52fffffffff,44.0,0.0,0.0,0.0
833c53fffffffff,4.0,0.0,0.0,0.0
833c58fffffffff,55.0,0.0,0.0,0.0
833c5afffffffff,665.0,0.0,0.0,0.0
833c5bfffffffff,7.0,0.0,0.0,0.0
833c5efffffffff,21.0,0.0,0.0,0.0
833c68fffffffff,3.0,0.0,0.0,0.0
833c80fffffffff,156.0,0.0,0.0,0.0
833c81fffffffff,2.0,0.0,0.0,0.0
833c82fffffffff,6.0,0.0,0.0,0.0
833c83fffffffff,46.0,0.0,0.0,0.0
833c84fffffffff,16.0,0.0,0.0,0.0
833c85fffffffff,6.0,0.0,0.0,0.0
833c86fffffffff,2.0,0.0,0.0,0.0
833c88fffffffff,260.0,0.0,0.0,0.0
833c89fffffffff,635.0,1.0,0.0,0.0
833c8afffffffff,23.0,0.0,0.0,0.0
833c8cfffffffff,92.0,0.0,0.0,0.0
833c8dfffffffff,257.0,0.0,0.0,0.0
833c8efffffffff,605.0,0.0,0.0,0.0
833c90fffffffff,68.0,0.0,0.0,0.0
833c91fffffffff,36.0,0.0,0.0,0.0
833c92fffffffff,382.0,0.0,0.0,0.0
833c93fffffffff,422.0,0.0,0.0,0.0
833c94fffffffff,201.0,0.0,0.0,0.0
833c95fffffffff,82.0,0.0,0.0,0.0
833c96fffffffff,18.0,0.0,0.0,0.0
833c9cfffffffff,73.0,0.0,0.0,0.0
833c9dfffffffff,347.0,0.0,0.0,0.0
833c9efffffffff,64.0,0.0,0.0,0.0
833ca0fffffffff,13.0,0.0,0.0,0.0
833ca1fffffffff,4.0,0.0,0.0,0.0
833ca2fffffffff,215.0,0.0,0.0,0.0
833ca3fffffffff,4.0,0.0,0.0,0.0
833ca4fffffffff,32.0,0.0,0.0,0.0
833ca5fffffffff,5.0,0.0,0.0,0.0
833ca6fffffffff,2.0,0.0,0.0,0.0
833ca8fffffffff,107.0,0.0,0.0,0.0
833ca9fffffffff,132.0,4.0,0.0,0.0
833caafffffffff,1.0,0.0,0.0,0.0
833cabfffffffff,69.0,0.0,0.0,0.0
833cacfffffffff,10.0,0.0,0.0,0.0
833cadfffffffff,26.0,0.0,0.0,0.0
833caefffffffff,13.0,0.0,0.0,0.0
833cb0fffffffff,210.0,0.0,0.0,0.0
833cb1fffffffff,2595.0,0.0,0.0,0.0
833cb2fffffffff,23.0,0.0,0.0,0.0
833cb3fffffffff,163.0,0.0,0.0,0.0
833cb4fffffffff,299.0,0.0,0.0,0.0
833cb5fffffffff,725.0,0.0,0.0,0.0
833cb6fffffffff,366.0,0.0,0.0,0.0
833cc0fffffffff,9.0,0.0,0.0,0.0
833cc2fffffffff,49.0,0.0,0.0,0.0
833cc4fffffffff,304.0,3.0,0.0,0.0
833cc5fffffffff,67.0,0.0,0.0,0.0
833cc6fffffffff,474.0,0.0,0.0,0.0
833cc8fffffffff,2.0,0.0,0.0,0.0
833cc9fffffffff,1.0,0.0,0.0,0.0
833ccafffffffff,9.0,0.0,0.0,0.0
833ccbfffffffff,10.0,2.0,0.0,0.0
833ccdfffffffff,2.0,2.0,0.0,0.0
833ccefffffffff,2.0,2.0,0.0,0.0
833cd1fffffffff,35.0,0.0,0.0,0.0
833cd4fffffffff,44.0,0.0,0.0,0.0
833cd5fffffffff,17.0,2.0,0.0,0.0
833cd8fffffffff,2.0,0.0,0.0,0.0
833cd9fffffffff,67.0,19.0,0.0,0.0
833cdbfffffffff,9.0,7.0,0.0,0.0
833cdcfffffffff,2.0,0.0,0.0,0.0
833cddfffffffff,1.0,0.0,0.0,0.0
833cdefffffffff,10.0,0.0,0.0,0.0
833ce0fffffffff,83.0,0.0,0.0,0.0
833ce1fffffffff,672.0,0.0,0.0,0.0
833ce2fffffffff,45.0,0.0,0.0,0.0
833ce3fffffffff,24.0,0.0,0.0,0.0
833ce4fffffffff,177.0,0.0,0.0,0.0
833ce5fffffffff,197.0,0.0,0.0,0.0
833ce6fffffffff,10.0,0.0,0.0,0.0
833ce8fffffffff,8.0,0.0,0.0,0.0
833ce9fffffffff,2.0,0.0,0.0,0.0
833ceafffffffff,25.0,0.0,0.0,0.0
833cebfffffffff,6.0,0.0,0.0,0.0
833cecfffffffff,1423.0,0.0,0.0,0.0
833cedfffffffff,125.0,0.0,0.0,0.0
833ceefffffffff,6.0,0.0,0.0,0.0
833cf0fffffffff,71.0,0.0,0.0,0.0
833cf1fffffffff,414.0,0.0,0.0,0.0
833cf2fffffffff,1873.0,6.0,0.0,0.0
833cf3fffffffff,107.0,5.0,0.0,0.0
833cf4fffffffff,286.0,0.0,0.0,0.0
833cf5fffffffff,9.0,0.0,0.0,0.0
833cf6fffffffff,474.0,2.0,0.0,0.0
833d10fffffffff,739.0,0.0,0.0,0.0
833d12fffffffff,11.0,0.0,0.0,0.0
833d13fffffffff,500.0,0.0,0.0,0.0
833d14fffffffff,150.0,0.0,0.0,0.0
833d16fffffffff,69.0,0.0,0.0,0.0
833d30fffffffff,57.0,0.0,0.0,0.0
833d32fffffffff,160.0,0.0,0.0,0.0
833d33fffffffff,161.0,0.0,0.0,0.0
833d34fffffffff,215.0,0.0,0.0,0.0
833d35fffffffff,13.0,0.0,0.0,0.0
833d36fffffffff,277.0,0.0,0.0,0.0
833d80fffffffff,18.0,0.0,0.0,0.0
833d81fffffffff,37.0,0.0,0.0,0.0
833d83fffffffff,39.0,0.0,0.0,0.0
833d84fffffffff,553.0,0.0,0.0,0.0
833d85fffffffff,654.0,0.0,0.0,0.0
833d86fffffffff,57.0,0.0,0.0,0.0
833d88fffffffff,4.0,0.0,0.0,0.0
833d89fffffffff,38.0,0.0,0.0,0.0
833d8afffffffff,2.0,0.0,0.0,0.0
833d8bfffffffff,322.0,0.0,0.0,0.0
833d8cfffffffff,49.0,0.0,0.0,0.0
833d8dfffffffff,252.0,0.0,0.0,0.0
833d8efffffffff,1.0,0.0,0.0,0.0
833d90fffffffff,16.0,0.0,0.0,0.0
833d91fffffffff,212.0,0.0,0.0,0.0
833d92fffffffff,216.0,0.0,0.0,0.0
833d93fffffffff,116.0,0.0,0.0,0.0
833d94fffffffff,10.0,0.0,0.0,0.0
833d96fffffffff,678.0,0.0,0.0,0.0
833d98fffffffff,199.0,0.0,0.0,0.0
833d99fffffffff,51.0,0.0,0.0,0.0
833d9afffffffff,88.0,0.0,0.0,0.0
833d9bfffffffff,794.0,0.0,0.0,0.0
833d9cfffffffff,8.0,0.0,0.0,0.0
833d9dfffffffff,69.0,0.0,0.0,0.0
833d9efffffffff,626.0,0.0,0.0,0.0
833da0fffffffff,9.0,0.0,0.0,0.0
833da1fffffffff,3382.0,0.0,0.0,0.0
833da2fffffffff,249.0,0.0,0.0,0.0
833da3fffffffff,1708.0,0.0,0.0,0.0
833da5fffffffff,156.0,0.0,0.0,0.0
833da6fffffffff,155.0,0.0,0.0,0.0
833da8fffffffff,68.0,0.0,0.0,0.0
833da9fffffffff,109.0,0.0,0.0,0.0
833daafffffffff,72.0,0.0,0.0,0.0
833dabfffffffff,17.0,0.0,0.0,0.0
833dacfffffffff,457.0,0.0,0.0,0.0
833dadfffffffff,1008.0,0.0,0.0,0.0
833daefffffffff,69.0,0.0,0.0,0.0
833db0fffffffff,154.0,0.0,0.0,0.0
833db1fffffffff,81.0,0.0,0.0,0.0
833db2fffffffff,320.0,0.0,0.0,0.0
833db3fffffffff,323.0,0.0,0.0,0.0
833db4fffffffff,22.0,0.0,0.0,0.0
833db5fffffffff,123.0,0.0,0.0,0.0
833db6fffffffff,218.0,0.0,0.0,0.0
833e2afffffffff,3.0,0.0,0.0,0.0
833e41fffffffff,40.0,5.0,0.0,0.0
833e43fffffffff,6.0,1.0,0.0,0.0
833e45fffffffff,431.0,4.0,0.0,0.0
833e46fffffffff,1.0,0.0,0.0,0.0
833e58fffffffff,319.0,12.0,0.0,0.0
833e5bfffffffff,7.0,0.0,0.0,0.0
833e5cfffffffff,88.0,4.0,0.0,0.0
833e5dfffffffff,8.0,0.0,0.0,0.0
833e60fffffffff,27.0,8.0,0.0,0.0
833e62fffffffff,163.0,3.0,0.0,0.0
833e65fffffffff,9.0,0.0,0.0,0.0
833e66fffffffff,11.0,3.0,0.0,0.0
833e68fffffffff,3998.0,467.0,0.0,0.0
833e6afffffffff,33.0,0.0,0.0,0.0
833e6cfffffffff,236.0,33.0,0.0,0.0
833e71fffffffff,29.0,0.0,0.0,0.0
833e75fffffffff,11.0,0.0,0.0,0.0
833ee9fffffffff,35.0,19.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0,0.0
833f28fffffffff,49.0,5.0,0.0,0.0
833f29fffffffff,57.0,0.0,0.0,0.0
833f2cfffffffff,102.0,0.0,0.0,0.0
833f2dfffffffff,237.0,5.0,0.0,0.0
833f30fffffffff,40.0,0.0,0.0,0.0
833f34fffffffff,6.0,0.0,0.0,0.0
833f35fffffffff,76.0,0.0,0.0,0.0
833f36fffffffff,39.0,0.0,0.0,0.0
833f44fffffffff,17.0,0.0,0.0,0.0
833f45fffffffff,26.0,0.0,0.0,0.0
833f4dfffffffff,186.0,26.0,0.0,0.0
833f59fffffffff,7.0,0.0,0.0,0.0
833f5bfffffffff,4.0,0.0,0.0,0.0
833f60fffffffff,108.0,0.0,0.0,0.0
833f61fffffffff,181.0,0.0,0.0,0.0
833f62fffffffff,187.0,0.0,0.0,0.0
833f63fffffffff,75.0,2.0,0.0,0.0
833f64fffffffff,200.0,0.0,0.0,0.0
833f65fffffffff,6.0,0.0,0.0,0.0
833f66fffffffff,388.0,0.0,0.0,0.0
833f68fffffffff,217.0,0.0,0.0,0.0
833f69fffffffff,15.0,0.0,0.0,0.0
833f6afffffffff,32.0,0.0,0.0,0.0
833f6cfffffffff,27.0,0.0,0.0,0.0
833f6dfffffffff,14.0,0.0,0.0,0.0
833f6efffffffff,81.0,0.0,0.0,0.0
833f72fffffffff,52.0,10.0,0.0,0.0
833f73fffffffff,24.0,0.0,0.0,0.0
833f74fffffffff,2.0,0.0,0.0,0.0
833f75fffffffff,156.0,0.0,0.0,0.0
833f76fffffffff,16.0,0.0,0.0,0.0
834001fffffffff,2.0,0.0,0.0,0.0
834003fffffffff,4.0,0.0,0.0,0.0
834004fffffffff,2.0,0.0,0.0,0.0
834009fffffffff,4.0,2.0,0.0,0.0
83400afffffffff,1.0,0.0,0.0,0.0
83400cfffffffff,17.0,0.0,0.0,0.0
83400efffffffff,2.0,0.0,0.0,0.0
834012fffffffff,5.0,0.0,0.0,0.0
834013fffffffff,6.0,4.0,0.0,0.0
834018fffffffff,3.0,0.0,0.0,0.0
834019fffffffff,32.0,10.0,0.0,0.0
83401afffffffff,8.0,0.0,0.0,0.0
834022fffffffff,18.0,0.0,0.0,0.0
83402dfffffffff,95.0,0.0,0.0,0.0
834030fffffffff,10.0,0.0,0.0,0.0
834032fffffffff,4.0,0.0,0.0,0.0
834034fffffffff,9.0,1.0,0.0,0.0
834040fffffffff,33.0,5.0,0.0,0.0
834041fffffffff,10.0,2.0,0.0,0.0
834043fffffffff,63.0,7.0,0.0,0.0
834044fffffffff,4.0,2.0,0.0,0.0
834045fffffffff,2.0,2.0,0.0,0.0
834048fffffffff,2.0,0.0,0.0,0.0
834049fffffffff,44.0,0.0,0.0,0.0
83404bfffffffff,1.0,1.0,0.0,0.0
83404cfffffffff,259.0,73.0,0.0,0.0
83404dfffffffff,81.0,15.0,0.0,0.0
83404efffffffff,8.0,0.0,0.0,0.0
834058fffffffff,9.0,1.0,0.0,0.0
83405cfffffffff,13.0,4.0,0.0,0.0
834061fffffffff,13.0,3.0,0.0,0.0
834065fffffffff,32.0,6.0,0.0,0.0
83406bfffffffff,63.0,4.0,0.0,0.0
834071fffffffff,67.0,14.0,0.0,0.0
834073fffffffff,2.0,0.0,0.0,0.0
834075fffffffff,6.0,0.0,0.0,0.0
834082fffffffff,4.0,0.0,0.0,0.0
834083fffffffff,1.0,0.0,0.0,0.0
834088fffffffff,2.0,0.0,0.0,0.0
834089fffffffff,17.0,0.0,0.0,0.0
83408afffffffff,4.0,0.0,0.0,0.0
83408dfffffffff,29.0,4.0,0.0,0.0
83408efffffffff,1.0,0.0,0.0,0.0
834090fffffffff,8.0,0.0,0.0,0.0
834091fffffffff,2.0,0.0,0.0,0.0
834095fffffffff,2.0,0.0,0.0,0.0
834096fffffffff,2.0,2.0,0.0,0.0
8340a0fffffffff,3.0,0.0,0.0,0.0
8340a2fffffffff,1.0,0.0,0.0,0.0
8340a4fffffffff,17.0,1.0,0.0,0.0
8340a5fffffffff,1.0,0.0,0.0,0.0
8340a6fffffffff,32.0,4.0,0.0,0.0
8340a8fffffffff,8.0,0.0,0.0,0.0
8340acfffffffff,3.0,0.0,0.0,0.0
8340adfffffffff,1.0,0.0,0.0,0.0
8340b5fffffffff,88.0,4.0,0.0,0.0
8340c2fffffffff,4.0,1.0,0.0,0.0
8340c3fffffffff,10.0,4.0,0.0,0.0
8340c4fffffffff,6.0,5.0,0.0,0.0
8340c5fffffffff,4.0,0.0,0.0,0.0
8340c6fffffffff,6.0,0.0,0.0,0.0
8340dcfffffffff,5.0,2.0,0.0,0.0
8340e0fffffffff,8.0,0.0,0.0,0.0
8340e1fffffffff,38.0,3.0,0.0,0.0
8340e2fffffffff,33.0,3.0,0.0,0.0
8340e3fffffffff,248.0,43.0,0.0,0.0
8340e5fffffffff,14.0,3.0,0.0,0.0
8340eefffffffff,4.0,0.0,0.0,0.0
8340f1fffffffff,4.0,0.0,0.0,0.0
834103fffffffff,408.0,34.0,0.0,0.0
834108fffffffff,9.0,2.0,0.0,0.0
834109fffffffff,55.0,9.0,0.0,0.0
83410efffffffff,2.0,0.0,0.0,0.0
834110fffffffff,6.0,0.0,0.0,0.0
834111fffffffff,35.0,4.0,0.0,0.0
834112fffffffff,17.0,10.0,0.0,0.0
834116fffffffff,12.0,0.0,0.0,0.0
834118fffffffff,24.0,0.0,0.0,0.0
834119fffffffff,17.0,0.0,0.0,0.0
83411afffffffff,6.0,0.0,0.0,0.0
83411cfffffffff,3697.0,310.0,0.0,0.0
83411dfffffffff,146.0,0.0,0.0,0.0
834133fffffffff,69.0,0.0,0.0,0.0
834142fffffffff,43.0,3.0,0.0,0.0
834143fffffffff,130.0,9.0,0.0,0.0
834145fffffffff,4.0,2.0,0.0,0.0
834149fffffffff,1.0,0.0,0.0,0.0
83414bfffffffff,2.0,0.0,0.0,0.0
83414dfffffffff,59.0,3.0,0.0,0.0
834150fffffffff,27.0,0.0,0.0,0.0
834152fffffffff,2.0,0.0,0.0,0.0
834153fffffffff,6.0,1.0,0.0,0.0
834154fffffffff,40.0,0.0,0.0,0.0
834158fffffffff,3.0,0.0,0.0,0.0
834159fffffffff,5.0,0.0,0.0,0.0
83415cfffffffff,8.0,0.0,0.0,0.0
83415efffffffff,20.0,0.0,0.0,0.0
834160fffffffff,18.0,0.0,0.0,0.0
834161fffffffff,9.0,0.0,0.0,0.0
834163fffffffff,1.0,0.0,0.0,0.0
834164fffffffff,59.0,6.0,0.0,0.0
834165fffffffff,20.0,6.0,0.0,0.0
834168fffffffff,8.0,0.0,0.0,0.0
834169fffffffff,10.0,2.0,0.0,0.0
83416afffffffff,2.0,0.0,0.0,0.0
83416bfffffffff,36.0,4.0,0.0,0.0
83416cfffffffff,29.0,1.0,0.0,0.0
83416dfffffffff,54.0,0.0,0.0,0.0
83416efffffffff,77.0,0.0,0.0,0.0
834171fffffffff,66.0,10.0,0.0,0.0
834172fffffffff,18.0,2.0,0.0,0.0
834173fffffffff,88.0,41.0,0.0,0.0
834174fffffffff,4.0,0.0,0.0,0.0
834175fffffffff,6.0,1.0,0.0,0.0
834180fffffffff,2.0,2.0,0.0,0.0
834182fffffffff,3.0,0.0,0.0,0.0
834183fffffffff,56.0,13.0,0.0,0.0
834184fffffffff,16.0,1.0,0.0,0.0
834185fffffffff,25.0,4.0,0.0,0.0
834186fffffffff,7.0,0.0,0.0,0.0
834189fffffffff,2.0,0.0,0.0,0.0
83418afffffffff,1.0,1.0,0.0,0.0
83418bfffffffff,11.0,0.0,0.0,0.0
83418dfffffffff,2.0,0.0,0.0,0.0
83418efffffffff,4.0,0.0,0.0,0.0
834190fffffffff,16.0,11.0,0.0,0.0
834191fffffffff,145.0,31.0,0.0,0.0
834192fffffffff,114.0,71.0,0.0,0.0
834193fffffffff,7.0,2.0,0.0,0.0
834194fffffffff,15.0,10.0,0.0,0.0
834195fffffffff,5.0,5.0,0.0,0.0
834196fffffffff,6.0,6.0,0.0,0.0
834198fffffffff,5.0,0.0,0.0,0.0
834199fffffffff,2.0,0.0,0.0,0.0
83419afffffffff,7.0,0.0,0.0,0.0
83419bfffffffff,8.0,0.0,0.0,0.0
83419cfffffffff,1.0,0.0,0.0,0.0
83419dfffffffff,151.0,13.0,0.0,0.0
83419efffffffff,4.0,0.0,0.0,0.0
8341a0fffffffff,666.0,96.0,0.0,0.0
8341a3fffffffff,4.0,1.0,0.0,0.0
8341a4fffffffff,2600.0,434.0,0.0,0.0
8341a5fffffffff,3972.0,567.0,0.0,0.0
8341a6fffffffff,11.0,0.0,0.0,0.0
8341abfffffffff,3.0,0.0,0.0,0.0
8341b0fffffffff,9.0,8.0,0.0,0.0
8341b1fffffffff,1.0,0.0,0.0,0.0
8341b2fffffffff,88.0,35.0,0.0,0.0
8341b3fffffffff,10.0,10.0,0.0,0.0
8341b4fffffffff,1303.0,29.0,0.0,0.0
8341b5fffffffff,1236.0,76.0,0.0,0.0
8341b6fffffffff,37.0,31.0,0.0,0.0
834206fffffffff,6.0,0.0,0.0,0.0
834209fffffffff,2.0,0.0,0.0,0.0
83420afffffffff,2.0,0.0,0.0,0.0
834230fffffffff,4.0,0.0,0.0,0.0
834231fffffffff,6.0,0.0,0.0,0.0
834233fffffffff,5.0,0.0,0.0,0.0
834243fffffffff,2.0,0.0,0.0,0.0
834248fffffffff,11.0,0.0,0.0,0.0
834249fffffffff,275.0,0.0,0.0,0.0
83424bfffffffff,4.0,0.0,0.0,0.0
83424dfffffffff,1.0,0.0,0.0,0.0
834251fffffffff,14.0,0.0,0.0,0.0
834253fffffffff,57.0,0.0,0.0,0.0
834254fffffffff,9.0,0.0,0.0,0.0
834258fffffffff,34.0,0.0,0.0,0.0
834259fffffffff,37.0,0.0,0.0,0.0
83425afffffffff,85.0,0.0,0.0,0.0
83425dfffffffff,19.0,0.0,0.0,0.0
83425efffffffff,7.0,0.0,0.0,0.0
834268fffffffff,5.0,0.0,0.0,0.0
834269fffffffff,579.0,0.0,0.0,0.0
83426dfffffffff,2.0,0.0,0.0,0.0
8342c0fffffffff,750.0,0.0,0.0,0.0
8342c1fffffffff,732.0,0.0,0.0,0.0
8342c2fffffffff,483.0,0.0,0.0,0.0
8342c3fffffffff,273.0,0.0,0.0,0.0
8342c4fffffffff,660.0,0.0,0.0,0.0
8342c5fffffffff,327.0,0.0,0.0,0.0
8342c6fffffffff,286.0,0.0,0.0,0.0
8342c8fffffffff,105.0,0.0,0.0,0.0
8342c9fffffffff,38.0,0.0,0.0,0.0
8342cafffffffff,460.0,0.0,0.0,0.0
8342cbfffffffff,98.0,0.0,0.0,0.0
8342ccfffffffff,1180.0,0.0,0.0,0.0
8342cdfffffffff,244.0,0.0,0.0,0.0
8342cefffffffff,2255.0,0.0,0.0,0.0
8342d1fffffffff,29.0,0.0,0.0,0.0
8342d5fffffffff,7.0,0.0,0.0,0.0
8342d9fffffffff,341.0,0.0,0.0,0.0
8342dbfffffffff,1040.0,0.0,0.0,0.0
8342dcfffffffff,316.0,0.0,0.0,0.0
8342ddfffffffff,707.0,0.0,0.0,0.0
8342e0fffffffff,22.0,0.0,0.0,0.0
8342e2fffffffff,99.0,0.0,0.0,0.0
8342e3fffffffff,47.0,0.0,0.0,0.0
8342e4fffffffff,34.0,0.0,0.0,0.0
8342e9fffffffff,3.0,0.0,0.0,0.0
8342eafffffffff,77.0,0.0,0.0,0.0
8342ebfffffffff,112.0,0.0,0.0,0.0
8342eefffffffff,4.0,0.0,0.0,0.0
834310fffffffff,2.0,0.0,0.0,0.0
834313fffffffff,12.0,0.0,0.0,0.0
834314fffffffff,2.0,0.0,0.0,0.0
834315fffffffff,1.0,0.0,0.0,0.0
834316fffffffff,8.0,0.0,0.0,0.0
834318fffffffff,7.0,0.0,0.0,0.0
83431afffffffff,9.0,0.0,0.0,0.0
83431efffffffff,154.0,1.0,0.0,0.0
834324fffffffff,17.0,0.0,0.0,0.0
834325fffffffff,16.0,0.0,0.0,0.0
83432cfffffffff,2.0,0.0,0.0,0.0
83432efffffffff,2.0,0.0,0.0,0.0
834331fffffffff,10.0,0.0,0.0,0.0
834332fffffffff,5.0,0.0,0.0,0.0
834333fffffffff,2.0,0.0,0.0,0.0
834334fffffffff,14.0,0.0,0.0,0.0
834335fffffffff,3.0,0.0,0.0,0.0
834360fffffffff,60.0,0.0,0.0,0.0
834370fffffffff,3.0,0.0,0.0,0.0
834388fffffffff,8.0,0.0,0.0,0.0
83438afffffffff,6.0,0.0,0.0,0.0
83438cfffffffff,89.0,22.0,0.0,0.0
834396fffffffff,5.0,4.0,0.0,0.0
834398fffffffff,39.0,8.0,0.0,0.0
8343a0fffffffff,96.0,0.0,0.0,0.0
8343a1fffffffff,319.0,25.0,0.0,0.0
8343a3fffffffff,19.0,0.0,0.0,0.0
8343a8fffffffff,110.0,6.0,0.0,0.0
8343a9fffffffff,12.0,0.0,0.0,0.0
8343aafffffffff,8.0,5.0,0.0,0.0
8343acfffffffff,560.0,49.0,0.0,0.0
8343adfffffffff,6.0,0.0,0.0,0.0
8343aefffffffff,1001.0,9.0,0.0,0.0
