cell_id,Anarhynchus alexandrinus,Anarhynchus alexandrinus alexandrinus/nihonensis,Anarhynchus alexandrinus seebohmi
84391a3ffffffff,3.0,0.0,0.0
84391a5ffffffff,5.0,0.0,0.0
84391a9ffffffff,1537.0,47.0,0.0
84391abffffffff,98.0,44.0,0.0
84391adffffffff,3.0,0.0,0.0
84391b9ffffffff,69.0,0.0,0.0
84391c5ffffffff,25.0,2.0,0.0
84391c7ffffffff,298.0,10.0,0.0
84391d5ffffffff,15.0,1.0,0.0
84391e1ffffffff,302.0,5.0,0.0
84391e3ffffffff,419.0,44.0,0.0
84391e7ffffffff,46.0,4.0,0.0
84391e9ffffffff,119.0,4.0,0.0
84391ebffffffff,804.0,53.0,0.0
8439205ffffffff,9.0,0.0,0.0
843920dffffffff,90.0,0.0,0.0
8439221ffffffff,259.0,0.0,0.0
8439227ffffffff,466.0,0.0,0.0
8439229ffffffff,129.0,0.0,0.0
8439241ffffffff,2.0,0.0,0.0
8439243ffffffff,45.0,0.0,0.0
8439247ffffffff,21.0,0.0,0.0
8439251ffffffff,2.0,0.0,0.0
8439259ffffffff,20.0,0.0,0.0
84392e1ffffffff,36.0,0.0,0.0
84392ebffffffff,8.0,0.0,0.0
8439311ffffffff,263.0,0.0,0.0
8439313ffffffff,2.0,0.0,0.0
8439317ffffffff,84.0,0.0,0.0
843931bffffffff,515.0,0.0,0.0
8439331ffffffff,49.0,3.0,0.0
8439333ffffffff,440.0,10.0,0.0
8439337ffffffff,611.0,8.0,0.0
843933bffffffff,48.0,0.0,0.0
8439423ffffffff,2.0,0.0,0.0
8439427ffffffff,4.0,0.0,0.0
8439433ffffffff,7.0,0.0,0.0
8439435ffffffff,515.0,0.0,0.0
8439447ffffffff,53.0,0.0,0.0
8439451ffffffff,9.0,0.0,0.0
8439455ffffffff,9.0,0.0,0.0
8439459ffffffff,143.0,0.0,0.0
8439469ffffffff,10.0,0.0,0.0
843946bffffffff,24.0,0.0,0.0
843946dffffffff,548.0,0.0,0.0
843949bffffffff,5.0,4.0,0.0
843950dffffffff,11.0,0.0,0.0
8439515ffffffff,18.0,0.0,0.0
843951dffffffff,23.0,0.0,0.0
843952dffffffff,40.0,0.0,0.0
8439541ffffffff,571.0,0.0,0.0
8439547ffffffff,427.0,0.0,0.0
843954bffffffff,8.0,0.0,0.0
8439563ffffffff,42.0,0.0,0.0
8439567ffffffff,522.0,0.0,0.0
843956dffffffff,3.0,0.0,0.0
84395c1ffffffff,3.0,0.0,0.0
84395c9ffffffff,223.0,0.0,0.0
8439617ffffffff,8.0,0.0,0.0
8439633ffffffff,27.0,3.0,0.0
843963bffffffff,32.0,2.0,0.0
8439689ffffffff,2.0,0.0,0.0
843968dffffffff,189.0,12.0,0.0
8439695ffffffff,2.0,0.0,0.0
843969bffffffff,6.0,0.0,0.0
84396c5ffffffff,26.0,0.0,0.0
84396c7ffffffff,168.0,10.0,0.0
84396e9ffffffff,33.0,0.0,0.0
84396ebffffffff,134.0,11.0,0.0
84396edffffffff,9.0,1.0,0.0
8439703ffffffff,26.0,0.0,0.0
8439709ffffffff,1.0,0.0,0.0
8439711ffffffff,10.0,0.0,0.0
843971bffffffff,2.0,0.0,0.0
843971dffffffff,28.0,0.0,0.0
8439729ffffffff,118.0,0.0,0.0
8439733ffffffff,508.0,0.0,0.0
8439737ffffffff,14.0,0.0,0.0
8439739ffffffff,31.0,0.0,0.0
8439747ffffffff,4.0,0.0,0.0
8439755ffffffff,4.0,0.0,0.0
8439763ffffffff,9.0,0.0,0.0
8439805ffffffff,4.0,0.0,0.0
8439821ffffffff,38.0,6.0,0.0
8439825ffffffff,2.0,0.0,0.0
8439827ffffffff,96.0,10.0,0.0
843983bffffffff,5.0,2.0,0.0
8439851ffffffff,44.0,0.0,0.0
8439853ffffffff,2.0,0.0,0.0
8439855ffffffff,16.0,4.0,0.0
8439857ffffffff,2.0,2.0,0.0
843985bffffffff,2.0,0.0,0.0
8439887ffffffff,4.0,0.0,0.0
8439895ffffffff,2.0,0.0,0.0
84398dbffffffff,2.0,0.0,0.0
84398e7ffffffff,81.0,18.0,0.0
8439915ffffffff,2.0,0.0,0.0
843991bffffffff,135.0,18.0,0.0
8439921ffffffff,13.0,3.0,0.0
843992bffffffff,5.0,0.0,0.0
843992dffffffff,2.0,0.0,0.0
8439939ffffffff,3.0,0.0,0.0
843993bffffffff,10.0,0.0,0.0
843993dffffffff,2.0,0.0,0.0
8439a87ffffffff,37.0,12.0,0.0
8439a99ffffffff,93.0,11.0,0.0
8439aa7ffffffff,2.0,0.0,0.0
8439aa9ffffffff,8.0,0.0,0.0
8439ab9ffffffff,6.0,0.0,0.0
843c087ffffffff,3.0,0.0,0.0
843c0b5ffffffff,19.0,19.0,0.0
843c0c3ffffffff,2.0,2.0,0.0
843c117ffffffff,5.0,0.0,0.0
843c159ffffffff,8.0,0.0,0.0
843c189ffffffff,3.0,0.0,0.0
843c191ffffffff,6.0,0.0,0.0
843c197ffffffff,3.0,0.0,0.0
843c199ffffffff,42.0,0.0,0.0
843c1a9ffffffff,11.0,0.0,0.0
843c1b5ffffffff,40.0,0.0,0.0
843c1c3ffffffff,39.0,0.0,0.0
843c1e7ffffffff,1.0,0.0,0.0
843c333ffffffff,4.0,0.0,0.0
843c5a9ffffffff,53.0,0.0,0.0
843c805ffffffff,7.0,0.0,0.0
843c839ffffffff,2.0,0.0,0.0
843c885ffffffff,6.0,0.0,0.0
843c889ffffffff,4.0,0.0,0.0
843c899ffffffff,582.0,0.0,0.0
843c89bffffffff,2.0,0.0,0.0
843c8cbffffffff,1.0,0.0,0.0
843c8d3ffffffff,4.0,0.0,0.0
843c8d5ffffffff,4.0,0.0,0.0
843c8d7ffffffff,10.0,0.0,0.0
843c8d9ffffffff,2.0,0.0,0.0
843c8dbffffffff,6.0,0.0,0.0
843c8ddffffffff,2.0,0.0,0.0
843c8e5ffffffff,8.0,0.0,0.0
843c915ffffffff,19.0,0.0,0.0
843c925ffffffff,1.0,0.0,0.0
843c927ffffffff,47.0,0.0,0.0
843c92dffffffff,3.0,0.0,0.0
843c931ffffffff,39.0,0.0,0.0
843c93bffffffff,12.0,0.0,0.0
843c943ffffffff,31.0,0.0,0.0
843c949ffffffff,2.0,0.0,0.0
843c94bffffffff,2.0,0.0,0.0
843c959ffffffff,2.0,0.0,0.0
843c9cbffffffff,4.0,0.0,0.0
843c9d9ffffffff,22.0,0.0,0.0
843c9ddffffffff,3.0,0.0,0.0
843c9e9ffffffff,4.0,0.0,0.0
843c9edffffffff,7.0,0.0,0.0
843ca25ffffffff,7.0,0.0,0.0
843ca41ffffffff,1.0,0.0,0.0
843ca45ffffffff,6.0,0.0,0.0
843ca97ffffffff,12.0,0.0,0.0
843cab1ffffffff,1.0,0.0,0.0
843cab7ffffffff,1.0,0.0,0.0
843cb03ffffffff,13.0,0.0,0.0
843cb07ffffffff,4.0,0.0,0.0
843cb0bffffffff,7.0,0.0,0.0
843cb11ffffffff,58.0,0.0,0.0
843cb15ffffffff,65.0,0.0,0.0
843cb17ffffffff,2.0,0.0,0.0
843cb19ffffffff,4.0,0.0,0.0
843cb1bffffffff,1.0,0.0,0.0
843cb1dffffffff,61.0,0.0,0.0
843cb2bffffffff,2.0,0.0,0.0
843cb39ffffffff,40.0,0.0,0.0
843cb47ffffffff,17.0,0.0,0.0
843cb61ffffffff,1.0,0.0,0.0
843cb65ffffffff,2.0,0.0,0.0
843cc29ffffffff,2.0,0.0,0.0
843cc83ffffffff,2.0,0.0,0.0
843cc9dffffffff,2.0,0.0,0.0
843cd1bffffffff,18.0,0.0,0.0
843cd41ffffffff,7.0,0.0,0.0
843cd43ffffffff,5.0,0.0,0.0
843cd4bffffffff,6.0,0.0,0.0
843cd53ffffffff,6.0,0.0,0.0
843cd59ffffffff,2.0,0.0,0.0
843cd5bffffffff,5.0,0.0,0.0
843cd91ffffffff,13.0,6.0,0.0
843cdbbffffffff,9.0,4.0,0.0
843cdc5ffffffff,2.0,0.0,0.0
843ce03ffffffff,5.0,0.0,0.0
843ce15ffffffff,4.0,0.0,0.0
843ce1bffffffff,4.0,0.0,0.0
843ce1dffffffff,2.0,0.0,0.0
843ce2dffffffff,5.0,0.0,0.0
843ce3dffffffff,1.0,0.0,0.0
843ce55ffffffff,2.0,0.0,0.0
843cec1ffffffff,7.0,0.0,0.0
843cec9ffffffff,8.0,0.0,0.0
843cecdffffffff,2.0,0.0,0.0
843ceddffffffff,3.0,0.0,0.0
843cf0bffffffff,16.0,0.0,0.0
843cf0dffffffff,26.0,0.0,0.0
843cf17ffffffff,6.0,0.0,0.0
843cf21ffffffff,4.0,0.0,0.0
843cf25ffffffff,5.0,0.0,0.0
843cf27ffffffff,22.0,0.0,0.0
843cf29ffffffff,1.0,0.0,0.0
843cf35ffffffff,9.0,0.0,0.0
843cf43ffffffff,62.0,0.0,0.0
843cf4bffffffff,11.0,0.0,0.0
843cf61ffffffff,40.0,0.0,0.0
843cf65ffffffff,2.0,0.0,0.0
843cf69ffffffff,1.0,0.0,0.0
843d137ffffffff,3.0,0.0,0.0
843d139ffffffff,1.0,0.0,0.0
843d147ffffffff,7.0,0.0,0.0
843d16bffffffff,2.0,0.0,0.0
843d307ffffffff,4.0,0.0,0.0
843d323ffffffff,135.0,0.0,0.0
843d325ffffffff,4.0,0.0,0.0
843d335ffffffff,1.0,0.0,0.0
843d361ffffffff,1.0,0.0,0.0
843d363ffffffff,10.0,0.0,0.0
843d491ffffffff,1.0,0.0,0.0
843d61bffffffff,1.0,0.0,0.0
843d80bffffffff,2.0,0.0,0.0
843d81bffffffff,8.0,0.0,0.0
843d845ffffffff,26.0,0.0,0.0
843d84dffffffff,6.0,0.0,0.0
843d851ffffffff,126.0,0.0,0.0
843d853ffffffff,142.0,0.0,0.0
843d855ffffffff,4.0,0.0,0.0
843d859ffffffff,11.0,0.0,0.0
843d85dffffffff,6.0,0.0,0.0
843d899ffffffff,6.0,0.0,0.0
843d8b1ffffffff,10.0,0.0,0.0
843d8b9ffffffff,4.0,0.0,0.0
843d8c1ffffffff,5.0,0.0,0.0
843d8d1ffffffff,11.0,0.0,0.0
843d8d5ffffffff,9.0,0.0,0.0
843d8ddffffffff,6.0,0.0,0.0
843d90dffffffff,8.0,0.0,0.0
843d911ffffffff,3.0,0.0,0.0
843d915ffffffff,11.0,0.0,0.0
843d929ffffffff,9.0,0.0,0.0
843d93bffffffff,2.0,0.0,0.0
843d949ffffffff,2.0,0.0,0.0
843d963ffffffff,7.0,0.0,0.0
843d967ffffffff,8.0,0.0,0.0
843d983ffffffff,5.0,0.0,0.0
843d987ffffffff,23.0,0.0,0.0
843d98dffffffff,1.0,0.0,0.0
843d9b9ffffffff,11.0,0.0,0.0
843d9d1ffffffff,2.0,0.0,0.0
843d9e5ffffffff,69.0,0.0,0.0
843da0bffffffff,6.0,0.0,0.0
843da11ffffffff,92.0,0.0,0.0
843da13ffffffff,59.0,0.0,0.0
843da15ffffffff,6.0,0.0,0.0
843da17ffffffff,18.0,0.0,0.0
843da19ffffffff,14.0,0.0,0.0
843da1bffffffff,88.0,0.0,0.0
843da1dffffffff,113.0,0.0,0.0
843da21ffffffff,2.0,0.0,0.0
843da25ffffffff,31.0,0.0,0.0
843da33ffffffff,7.0,0.0,0.0
843da37ffffffff,42.0,0.0,0.0
843da57ffffffff,23.0,0.0,0.0
843da63ffffffff,2.0,0.0,0.0
843da69ffffffff,49.0,0.0,0.0
843da6dffffffff,11.0,0.0,0.0
843daa5ffffffff,6.0,0.0,0.0
843dac5ffffffff,4.0,0.0,0.0
843dac9ffffffff,12.0,0.0,0.0
843daddffffffff,2.0,0.0,0.0
843dae1ffffffff,3.0,0.0,0.0
843daebffffffff,8.0,0.0,0.0
843db07ffffffff,1.0,0.0,0.0
843db13ffffffff,32.0,0.0,0.0
843db29ffffffff,13.0,0.0,0.0
843db2dffffffff,51.0,0.0,0.0
843db35ffffffff,23.0,0.0,0.0
843db3bffffffff,4.0,0.0,0.0
843db49ffffffff,2.0,0.0,0.0
843db4dffffffff,4.0,0.0,0.0
843db53ffffffff,2.0,0.0,0.0
843db55ffffffff,1.0,0.0,0.0
843db57ffffffff,1.0,0.0,0.0
843db5bffffffff,31.0,0.0,0.0
843db63ffffffff,4.0,0.0,0.0
843db67ffffffff,2.0,0.0,0.0
843db6dffffffff,6.0,0.0,0.0
843e411ffffffff,95.0,0.0,0.0
843e413ffffffff,12.0,0.0,0.0
843e457ffffffff,57.0,0.0,0.0
843e4a1ffffffff,2.0,0.0,0.0
843e4e9ffffffff,3.0,0.0,0.0
843e583ffffffff,1.0,0.0,0.0
843e5b1ffffffff,1.0,0.0,0.0
843e625ffffffff,10.0,0.0,0.0
843e631ffffffff,2.0,0.0,0.0
843e655ffffffff,1.0,0.0,0.0
843e665ffffffff,1.0,0.0,0.0
843e689ffffffff,2805.0,225.0,0.0
843e68dffffffff,145.0,8.0,0.0
843e6a1ffffffff,3.0,0.0,0.0
843e6a3ffffffff,7.0,2.0,0.0
843e6a7ffffffff,20.0,0.0,0.0
843e6b5ffffffff,1.0,1.0,0.0
843e6c9ffffffff,6.0,0.0,0.0
843e705ffffffff,1.0,0.0,0.0
843e719ffffffff,3.0,0.0,0.0
843e753ffffffff,4.0,0.0,0.0
843ee93ffffffff,1.0,0.0,0.0
843f283ffffffff,2.0,0.0,0.0
843f287ffffffff,2.0,0.0,0.0
843f293ffffffff,1.0,0.0,0.0
843f299ffffffff,34.0,0.0,0.0
843f29bffffffff,6.0,0.0,0.0
843f2b9ffffffff,10.0,0.0,0.0
843f2c3ffffffff,34.0,0.0,0.0
843f2c9ffffffff,4.0,0.0,0.0
843f2d1ffffffff,2.0,0.0,0.0
843f2d5ffffffff,16.0,4.0,0.0
843f2dbffffffff,1.0,0.0,0.0
843f2ddffffffff,125.0,0.0,0.0
843f305ffffffff,2.0,0.0,0.0
843f30bffffffff,3.0,0.0,0.0
843f355ffffffff,9.0,0.0,0.0
843f365ffffffff,2.0,0.0,0.0
843f44bffffffff,3.0,0.0,0.0
843f459ffffffff,2.0,0.0,0.0
843f4d1ffffffff,2.0,0.0,0.0
843f4d3ffffffff,81.0,22.0,0.0
843f605ffffffff,2.0,0.0,0.0
843f609ffffffff,1.0,0.0,0.0
843f613ffffffff,3.0,0.0,0.0
843f615ffffffff,4.0,0.0,0.0
843f61bffffffff,2.0,0.0,0.0
843f627ffffffff,1.0,0.0,0.0
843f629ffffffff,17.0,1.0,0.0
843f62bffffffff,17.0,0.0,0.0
843f637ffffffff,2.0,0.0,0.0
843f645ffffffff,11.0,0.0,0.0
843f649ffffffff,4.0,0.0,0.0
843f64dffffffff,44.0,1.0,0.0
843f655ffffffff,1.0,0.0,0.0
843f661ffffffff,13.0,0.0,0.0
843f663ffffffff,5.0,0.0,0.0
843f66bffffffff,90.0,0.0,0.0
843f681ffffffff,108.0,3.0,0.0
843f68dffffffff,11.0,0.0,0.0
843f697ffffffff,2.0,0.0,0.0
843f6adffffffff,4.0,0.0,0.0
843f74dffffffff,2.0,0.0,0.0
843f751ffffffff,2.0,0.0,0.0
843f755ffffffff,215.0,0.0,0.0
843f76dffffffff,1.0,0.0,0.0
8440499ffffffff,3.0,0.0,0.0
84404cbffffffff,6.0,0.0,0.0
84404d9ffffffff,2.0,0.0,0.0
84405cbffffffff,1.0,0.0,0.0
84408d3ffffffff,2.0,0.0,0.0
8440a45ffffffff,8.0,0.0,0.0
8440e23ffffffff,3.0,0.0,0.0
8440e35ffffffff,7.0,0.0,0.0
8440e39ffffffff,2.0,0.0,0.0
8440e3dffffffff,2.0,0.0,0.0
8441035ffffffff,2.0,0.0,0.0
8441037ffffffff,78.0,2.0,0.0
8441085ffffffff,12.0,4.0,0.0
8441091ffffffff,4.0,4.0,0.0
8441099ffffffff,4.0,2.0,0.0
844109bffffffff,36.0,2.0,0.0
8441105ffffffff,6.0,0.0,0.0
8441111ffffffff,6.0,0.0,0.0
844111dffffffff,7.0,0.0,0.0
8441129ffffffff,10.0,3.0,0.0
8441163ffffffff,1.0,0.0,0.0
84411c3ffffffff,2.0,2.0,0.0
84411c9ffffffff,2.0,2.0,0.0
84411cbffffffff,340.0,73.0,0.0
84411cdffffffff,1.0,0.0,0.0
84411d9ffffffff,2.0,0.0,0.0
84411dbffffffff,3.0,0.0,0.0
84411ddffffffff,2.0,0.0,0.0
8441315ffffffff,31.0,0.0,0.0
8441419ffffffff,2.0,0.0,0.0
844142bffffffff,10.0,3.0,0.0
8441433ffffffff,1.0,1.0,0.0
84414d9ffffffff,1.0,0.0,0.0
8441509ffffffff,19.0,3.0,0.0
844150bffffffff,6.0,0.0,0.0
8441541ffffffff,8.0,0.0,0.0
8441545ffffffff,2.0,0.0,0.0
8441547ffffffff,9.0,0.0,0.0
844154dffffffff,3.0,1.0,0.0
84415cbffffffff,4.0,0.0,0.0
8441609ffffffff,5.0,0.0,0.0
8441643ffffffff,3.0,0.0,0.0
8441655ffffffff,3.0,0.0,0.0
84416b7ffffffff,4.0,0.0,0.0
84416bdffffffff,1.0,0.0,0.0
84416cbffffffff,3.0,0.0,0.0
84416ddffffffff,8.0,0.0,0.0
8441717ffffffff,8.0,2.0,0.0
8441719ffffffff,1.0,0.0,0.0
8441721ffffffff,2.0,0.0,0.0
8441727ffffffff,2.0,0.0,0.0
844172dffffffff,4.0,0.0,0.0
8441739ffffffff,25.0,14.0,0.0
844173dffffffff,4.0,4.0,0.0
8441835ffffffff,1.0,0.0,0.0
8441837ffffffff,5.0,3.0,0.0
84418b3ffffffff,4.0,0.0,0.0
8441909ffffffff,2.0,2.0,0.0
8441919ffffffff,1.0,0.0,0.0
8441923ffffffff,2.0,0.0,0.0
844192dffffffff,39.0,36.0,0.0
8441963ffffffff,1.0,1.0,0.0
844198dffffffff,2.0,0.0,0.0
84419d9ffffffff,3.0,0.0,0.0
84419ddffffffff,16.0,2.0,0.0
8441a09ffffffff,517.0,0.0,0.0
8441a43ffffffff,325.0,1.0,0.0
8441a55ffffffff,1629.0,0.0,0.0
8441a67ffffffff,1.0,0.0,0.0
8441b29ffffffff,13.0,7.0,0.0
8441b2dffffffff,27.0,9.0,0.0
8441b43ffffffff,55.0,0.0,0.0
8441b51ffffffff,33.0,8.0,0.0
8441b55ffffffff,97.0,0.0,0.0
8441b57ffffffff,1.0,1.0,0.0
8441b5dffffffff,114.0,0.0,0.0
8441b65ffffffff,1.0,1.0,0.0
84420a7ffffffff,2.0,0.0,0.0
8442253ffffffff,7.0,0.0,0.0
8442305ffffffff,2.0,0.0,0.0
8442307ffffffff,5.0,0.0,0.0
844230dffffffff,2.0,0.0,0.0
844231dffffffff,5.0,0.0,0.0
8442333ffffffff,14.0,0.0,0.0
8442339ffffffff,3.0,0.0,0.0
8442369ffffffff,4.0,0.0,0.0
844236bffffffff,5.0,0.0,0.0
8442493ffffffff,55.0,0.0,0.0
8442499ffffffff,12.0,0.0,0.0
844249bffffffff,8.0,0.0,0.0
8442515ffffffff,73.0,0.0,0.0
8442531ffffffff,13.0,0.0,0.0
8442533ffffffff,1.0,0.0,0.0
8442539ffffffff,5.0,0.0,0.0
8442585ffffffff,2.0,0.0,0.0
844258bffffffff,7.0,0.0,0.0
8442599ffffffff,4.0,0.0,0.0
844259dffffffff,7.0,0.0,0.0
84425a5ffffffff,2.0,0.0,0.0
84425a7ffffffff,1.0,0.0,0.0
84425a9ffffffff,3.0,0.0,0.0
84425d3ffffffff,7.0,0.0,0.0
8442c01ffffffff,233.0,0.0,0.0
8442c05ffffffff,30.0,0.0,0.0
8442c07ffffffff,15.0,0.0,0.0
8442c09ffffffff,8.0,0.0,0.0
8442c0bffffffff,2.0,0.0,0.0
8442c0dffffffff,192.0,0.0,0.0
8442c11ffffffff,2.0,0.0,0.0
8442c13ffffffff,203.0,0.0,0.0
8442c19ffffffff,6.0,0.0,0.0
8442c1bffffffff,26.0,0.0,0.0
8442c1dffffffff,3.0,0.0,0.0
8442c25ffffffff,5.0,0.0,0.0
8442c29ffffffff,2.0,0.0,0.0
8442c2dffffffff,104.0,0.0,0.0
8442c39ffffffff,6.0,0.0,0.0
8442c3dffffffff,2.0,0.0,0.0
8442c41ffffffff,2.0,0.0,0.0
8442c43ffffffff,3.0,0.0,0.0
8442c45ffffffff,21.0,0.0,0.0
8442c47ffffffff,99.0,0.0,0.0
8442c49ffffffff,8.0,0.0,0.0
8442c4bffffffff,61.0,0.0,0.0
8442c4dffffffff,9.0,0.0,0.0
8442c53ffffffff,3.0,0.0,0.0
8442c55ffffffff,6.0,0.0,0.0
8442c57ffffffff,7.0,0.0,0.0
8442c59ffffffff,1.0,0.0,0.0
8442c5bffffffff,2.0,0.0,0.0
8442c5dffffffff,50.0,0.0,0.0
8442c61ffffffff,45.0,0.0,0.0
8442c63ffffffff,6.0,0.0,0.0
8442c67ffffffff,20.0,0.0,0.0
8442c69ffffffff,54.0,0.0,0.0
8442c6dffffffff,15.0,0.0,0.0
8442c83ffffffff,1.0,0.0,0.0
8442c91ffffffff,2.0,0.0,0.0
8442c9bffffffff,2.0,0.0,0.0
8442ca5ffffffff,1.0,0.0,0.0
8442cabffffffff,12.0,0.0,0.0
8442cc5ffffffff,43.0,0.0,0.0
8442cc7ffffffff,15.0,0.0,0.0
8442ccdffffffff,5.0,0.0,0.0
8442cd3ffffffff,8.0,0.0,0.0
8442cd7ffffffff,3.0,0.0,0.0
8442ce3ffffffff,54.0,0.0,0.0
8442ce5ffffffff,3.0,0.0,0.0
8442ce7ffffffff,26.0,0.0,0.0
8442ce9ffffffff,311.0,0.0,0.0
8442cebffffffff,12.0,0.0,0.0
8442d13ffffffff,10.0,0.0,0.0
8442d1bffffffff,5.0,0.0,0.0
8442d5bffffffff,10.0,0.0,0.0
8442d89ffffffff,10.0,0.0,0.0
8442d95ffffffff,27.0,0.0,0.0
8442d9dffffffff,3.0,0.0,0.0
8442db5ffffffff,655.0,0.0,0.0
8442db9ffffffff,2.0,0.0,0.0
8442dbdffffffff,13.0,0.0,0.0
8442dc3ffffffff,44.0,0.0,0.0
8442dc5ffffffff,3.0,0.0,0.0
8442dc7ffffffff,9.0,0.0,0.0
8442dc9ffffffff,15.0,0.0,0.0
8442dcbffffffff,4.0,0.0,0.0
8442dd1ffffffff,77.0,0.0,0.0
8442dd3ffffffff,5.0,0.0,0.0
8442dd5ffffffff,13.0,0.0,0.0
8442dd9ffffffff,29.0,0.0,0.0
8442ddbffffffff,7.0,0.0,0.0
8442e27ffffffff,3.0,0.0,0.0
8442e31ffffffff,4.0,0.0,0.0
8442e37ffffffff,52.0,0.0,0.0
8442e41ffffffff,2.0,0.0,0.0
8442e45ffffffff,19.0,0.0,0.0
8442e6bffffffff,4.0,0.0,0.0
8442ea1ffffffff,2.0,0.0,0.0
8442ea5ffffffff,6.0,0.0,0.0
8442ea9ffffffff,15.0,0.0,0.0
8442edbffffffff,2.0,0.0,0.0
8443047ffffffff,2.0,0.0,0.0
8443101ffffffff,2.0,0.0,0.0
8443107ffffffff,8.0,0.0,0.0
8443131ffffffff,1.0,0.0,0.0
8443133ffffffff,8.0,0.0,0.0
844313bffffffff,44.0,0.0,0.0
8443145ffffffff,5.0,0.0,0.0
844315dffffffff,3.0,0.0,0.0
8443163ffffffff,11.0,0.0,0.0
84431adffffffff,22.0,0.0,0.0
84431e1ffffffff,59.0,0.0,0.0
84431e3ffffffff,57.0,0.0,0.0
84431e7ffffffff,8.0,0.0,0.0
84431e9ffffffff,112.0,0.0,0.0
84431edffffffff,25.0,0.0,0.0
8443241ffffffff,16.0,0.0,0.0
8443311ffffffff,4.0,0.0,0.0
8443313ffffffff,1.0,0.0,0.0
844331bffffffff,2.0,0.0,0.0
8443327ffffffff,2.0,0.0,0.0
8443329ffffffff,2.0,0.0,0.0
844333bffffffff,2.0,0.0,0.0
8443341ffffffff,9.0,0.0,0.0
8443345ffffffff,9.0,0.0,0.0
8443367ffffffff,6.0,0.0,0.0
8443501ffffffff,8.0,0.0,0.0
8443603ffffffff,10.0,0.0,0.0
844360bffffffff,2.0,0.0,0.0
8443611ffffffff,4.0,0.0,0.0
844363dffffffff,2.0,0.0,0.0
8443735ffffffff,3.0,0.0,0.0
8443881ffffffff,1.0,0.0,0.0
8443889ffffffff,13.0,0.0,0.0
84438bdffffffff,10.0,4.0,0.0
84438c1ffffffff,17.0,6.0,0.0
84438c3ffffffff,117.0,32.0,0.0
84438c9ffffffff,26.0,15.0,0.0
8443939ffffffff,9.0,2.0,0.0
844396dffffffff,1.0,0.0,0.0
8443981ffffffff,37.0,15.0,0.0
8443983ffffffff,60.0,29.0,0.0
8443987ffffffff,12.0,5.0,0.0
8443989ffffffff,2.0,2.0,0.0
844398dffffffff,49.0,28.0,0.0
8443a01ffffffff,4.0,0.0,0.0
8443a03ffffffff,278.0,7.0,0.0
8443a07ffffffff,27.0,0.0,0.0
8443a0dffffffff,33.0,1.0,0.0
8443a11ffffffff,5.0,0.0,0.0
8443a13ffffffff,457.0,62.0,0.0
8443a15ffffffff,99.0,2.0,0.0
8443a17ffffffff,226.0,6.0,0.0
8443a1dffffffff,1.0,0.0,0.0
8443a33ffffffff,102.0,17.0,0.0
8443a39ffffffff,156.0,13.0,0.0
8443a45ffffffff,5.0,0.0,0.0
8443a63ffffffff,14.0,0.0,0.0
8443a69ffffffff,12.0,2.0,0.0
8443a6bffffffff,2.0,0.0,0.0
8443a89ffffffff,26.0,5.0,0.0
8443a8dffffffff,238.0,32.0,0.0
8443a91ffffffff,28.0,0.0,0.0
8443a93ffffffff,34.0,0.0,0.0
8443aa9ffffffff,11.0,0.0,0.0
8443ac1ffffffff,172.0,30.0,0.0
8443ac3ffffffff,83.0,13.0,0.0
8443ac7ffffffff,19.0,2.0,0.0
8443ac9ffffffff,10.0,1.0,0.0
8443acbffffffff,33.0,8.0,0.0
8443acdffffffff,341.0,50.0,0.0
8443ad3ffffffff,29.0,0.0,0.0
8443ae1ffffffff,1.0,0.0,0.0
8443ae3ffffffff,47.0,20.0,0.0
8443ae5ffffffff,591.0,9.0,0.0
8443ae9ffffffff,1.0,0.0,0.0
8443aedffffffff,9.0,0.0,0.0
844a261ffffffff,33.0,0.0,0.0
844a265ffffffff,9.0,2.0,0.0
844a269ffffffff,4.0,0.0,0.0
844a26bffffffff,3.0,0.0,0.0
844b197ffffffff,4.0,0.0,0.0
844b26dffffffff,375.0,58.0,0.0
844b305ffffffff,1.0,1.0,0.0
844b30bffffffff,3.0,2.0,0.0
844b30dffffffff,2.0,0.0,0.0
844b321ffffffff,11.0,5.0,0.0
844b32bffffffff,6.0,1.0,0.0
844b32dffffffff,11.0,1.0,0.0
844b349ffffffff,13.0,11.0,0.0
844b34bffffffff,9.0,6.0,0.0
844b351ffffffff,7.0,7.0,0.0
844b35dffffffff,4.0,2.0,0.0
844b367ffffffff,2.0,0.0,0.0
844b561ffffffff,40.0,5.0,0.0
844b56dffffffff,2.0,0.0,0.0
844b609ffffffff,2.0,0.0,0.0
844b615ffffffff,1.0,0.0,0.0
844b621ffffffff,25.0,14.0,0.0
844b643ffffffff,2.0,0.0,0.0
844b647ffffffff,2.0,0.0,0.0
844b661ffffffff,10.0,3.0,0.0
844b665ffffffff,54.0,21.0,0.0
844b669ffffffff,2.0,0.0,0.0
844b66dffffffff,1.0,0.0,0.0
844b759ffffffff,14.0,5.0,0.0
844b841ffffffff,8.0,0.0,0.0
844b845ffffffff,135.0,30.0,0.0
844b847ffffffff,7.0,2.0,0.0
844b849ffffffff,148.0,0.0,0.0
844b84dffffffff,17.0,0.0,0.0
844b863ffffffff,16.0,0.0,0.0
844b869ffffffff,6.0,2.0,0.0
844b86dffffffff,186.0,2.0,0.0
844b913ffffffff,27.0,4.0,0.0
